## Created on Tue Aug 29 17:11:22 2017

## There are two types of impartial referees and two types of selfish referees, plus narcissistic referees. 
## Impartial referees can have moving or fixed standards, and selfish referees can be conscientious or indifferent. 
## Indifferent selfish referees accept manuscripts as low as 90, while conscientious selfish referees reject anything below 114.3 (same as fixed-std impartial refs).
## The fifth type of referee is the narcissist, who rejects papers very different from their own.
## **fc, fr, ff, fd, fn are the proportion of moving-standard, indifferent, fixed-standard, conscientious, and narcissistic referees in the pool, respectively.
## **scen: referee scenario. The four combinations of an impartial and a selfish referee are 
## moving-std x indifferent (cora); 
## fixed-std x indifferent (fara); 
## moving-std x conscientious (code); 
## fixed-std x conscientious (fade).
## **method: the action taken by the editor to mitigate the effect of selfish referees. 
## One of none, revision, tiebreaking, overrule, matching.quality, blacklist (p = 50, 90, 100)
## **Q.accept.avg: average quality of published papers.
## **Rejected: percentage of total manuscript that get rejected.
## **GRP: good rejected papers: percentage of rejected papers above average quality of submitted manuscripts (100).
## **Gini: coeff of the inequality in the reviewing load of different referees.
## **num.refs = number of referees per review event
## **dbn: distribution of average quality among authors (normal or lognormal); also, distribution of quality among papers of the same author

fc fr ff fd fn scen method run Q.accept.avg Rejected GRP Gini num.refs dbn
0.3 0 0 0.7 0 code none 6 123.904528560083 99.2319201995012 47.426618415762 NA 2 normal
0.1 0 0 0.9 0 code none 2 120.41977508479 99.2124688279302 49.8755787473419 NA 2 normal
0.4 0 0 0.6 0 code none 4 124.740213128019 98.9122194513716 51.2265592303309 NA 2 normal
0.2 0 0 0.8 0 code none 8 122.470806586129 99.1371571072319 49.5557679730342 NA 2 normal
0.2 0 0 0.8 0 code none 7 123.433842472222 99.371072319202 48.4061855359643 NA 2 normal
0.5 0 0 0.5 0 code none 7 124.911515082237 99.081795511222 48.7876209987969 NA 2 normal
0.3 0 0 0.7 0 code none 2 123.368516557181 99.0448877805486 50.3834630007302 NA 2 normal
0.3 0 0 0.7 0 code none 9 122.838573897162 99.002493765586 50.3007556675063 NA 2 normal
0.4 0 0 0.6 0 code none 2 124.085563812467 98.9850374064838 49.0650744463759 NA 2 normal
0.2 0 0 0.8 0 code none 4 122.866785417154 99.1785536159601 48.8059018470931 NA 2 normal
0.4 0 0 0.6 0 code none 5 124.439896316457 98.8748129675811 52.3516474647404 NA 2 normal
0.5 0 0 0.5 0 code none 5 124.717275385719 98.9216957605985 48.1713035323539 NA 2 normal
0.2 0 0 0.8 0 code none 2 121.635852973758 99.0763092269327 48.7213563690548 NA 2 normal
0.5 0 0 0.5 0 code none 3 125.979288334794 99.0274314214464 47.9793502895996 NA 2 normal
0.4 0 0 0.6 0 code none 7 125.58855834951 98.94463840399 50.7631663843858 NA 2 normal
0.1 0 0 0.9 0 code none 10 120.520144517083 99.2648379052369 49.1413182197301 NA 2 normal
0.3 0 0 0.7 0 code none 4 123.048366731426 99.103740648379 50.5659199911426 NA 2 normal
0.5 0 0 0.5 0 code none 6 126.075734093752 99.031421446384 50.4044158381934 NA 2 normal
0.5 0 0 0.5 0 code none 10 125.154697294552 99.1366583541147 49.4649568091604 NA 2 normal
0.2 0 0 0.8 0 code none 10 122.636339784356 99.0718204488778 49.3845619440291 NA 2 normal
0.5 0 0 0.5 0 code none 8 125.129503310786 99.1117206982544 47.1258410116798 NA 2 normal
0.1 0 0 0.9 0 code none 7 120.743834583663 99.2299251870324 50.0834355334848 NA 2 normal
0.2 0 0 0.8 0 code none 9 122.826677766241 99.2104738154613 49.7926270756145 NA 2 normal
0.4 0 0 0.6 0 code none 6 124.494471810002 99.0374064837905 51.7555521982173 NA 2 normal
0.2 0 0 0.8 0 code none 1 122.065726224653 99.3905236907731 50.6016720360501 NA 2 normal
0.1 0 0 0.9 0 code none 1 120.162604512794 99.4129675810474 48.3767553167472 NA 2 normal
0.3 0 0 0.7 0 code none 8 123.252371180026 99.130174563591 47.7087484151422 NA 2 normal
0.2 0 0 0.8 0 code none 6 122.259234825102 99.1870324189526 49.1853974958516 NA 2 normal
0.1 0 0 0.9 0 code none 6 121.253975409584 99.3356608478803 49.6856924807198 NA 2 normal
0.1 0 0 0.9 0 code none 5 120.41769018611 99.4044887780549 49.0135771125807 NA 2 normal
0.1 0 0 0.9 0 code none 3 120.894683017714 99.3336658354115 50.8570826052901 NA 2 normal
0.1 0 0 0.9 0 code none 4 121.39916938409 99.4124688279302 48.3293364505674 NA 2 normal
0.5 0 0 0.5 0 code none 1 124.619036927383 99.0588528678304 49.0129044926566 NA 2 normal
0.4 0 0 0.6 0 code none 10 124.486323071302 99.2399002493766 48.1083145706015 NA 2 normal
0.2 0 0 0.8 0 code none 5 121.76399050491 99.1551122194514 49.7540315684637 NA 2 normal
0.3 0 0 0.7 0 code none 5 122.664120068624 99.3341645885287 47.4737027088093 NA 2 normal
0.1 0 0 0.9 0 code none 9 120.905921078693 99.4269326683292 47.1991612783482 NA 2 normal
0.2 0 0 0.8 0 code none 3 122.192211520494 99.0174563591022 50.5016874024077 NA 2 normal
0.4 0 0 0.6 0 code none 9 124.797411391299 98.9800498753117 50.3806908367136 NA 2 normal
0.4 0 0 0.6 0 code none 1 125.85149452803 99.0448877805486 49.9574489513307 NA 2 normal
0.4 0 0 0.6 0 code none 8 124.859405778383 99.0349127182045 51.6813134238159 NA 2 normal
0.5 0 0 0.5 0 code none 4 124.905060123489 98.8588528678304 49.8365386555809 NA 2 normal
0.5 0 0 0.5 0 code none 9 126.056291216388 99.0528678304239 49.8230119687212 NA 2 normal
0.1 0 0 0.9 0 code none 8 120.456021001382 99.1640897755611 51.2302337745946 NA 2 normal
0.3 0 0 0.7 0 code none 10 123.374049575417 99.1326683291771 48.8038397874835 NA 2 normal
0.3 0 0 0.7 0 code none 1 124.540540909936 99.0443890274314 49.5246344116344 NA 2 normal
0.3 0 0 0.7 0 code none 3 123.019336591407 99.0239401496259 50.6006255571841 NA 2 normal
0.4 0 0 0.6 0 code none 3 126.125900185204 99.1436408977556 50.266370866724 NA 2 normal
0 0 0.999 0.001 0 fade none 8 119.450656175592 91.3466334164589 44.1195741195741 NA 2 normal
0 0 0.9 0.1 0 fade none 7 119.50484676455 91.0852867830424 43.1669094214405 NA 2 normal
0 0 0.999 0.001 0 fade none 5 119.850367806665 90.9895261845387 42.9782825569795 NA 2 normal
0 0 0.999 0.001 0 fade none 1 119.843712091895 91.2788029925187 42.9737615701531 NA 2 normal
0 0 0.9 0.1 0 fade none 1 120.008453579457 90.8154613466334 45.4688744267787 NA 2 normal
0 0 0.8 0.2 0 fade none 4 119.309267278401 91.9461346633417 45.1701093560146 NA 2 normal
0 0 0.9 0.1 0 fade none 3 119.762610887073 90.7690773067332 45.8162996175656 NA 2 normal
0 0 0.999 0.001 0 fade none 10 120.064575254643 90.269825436409 43.6623920526435 NA 2 normal
0 0 0.9 0.1 0 fade none 6 119.45105187124 91.7201995012469 44.7419507447023 NA 2 normal
0 0 0.6 0.4 0 fade none 8 119.55571475037 93.6044887780549 46.832590035007 NA 2 normal
0 0 0.8 0.2 0 fade none 2 119.567622604513 91.802493765586 46.7772079276773 NA 2 normal
0 0 0.9 0.1 0 fade none 8 119.792687430887 90.5885286783042 43.9035401640698 NA 2 normal
0 0 0.9 0.1 0 fade none 9 119.591159266472 91.0369077306733 45.9137999989043 NA 2 normal
0 0 0.999 0.001 0 fade none 7 119.506486384995 89.1366583541147 43.8436875765867 NA 2 normal
0 0 0.6 0.4 0 fade none 9 120.021727693825 93.3940149625935 48.7474299751675 NA 2 normal
0 0 0.999 0.001 0 fade none 4 119.357461714976 89.8453865336658 45.5906517153325 NA 2 normal
0 0 0.9 0.1 0 fade none 10 119.684458820203 90.6104738154613 46.3071215473871 NA 2 normal
0 0 0.7 0.3 0 fade none 6 119.943481032093 92.4194513715711 46.4341800637881 NA 2 normal
0 0 0.6 0.4 0 fade none 2 119.479824411554 94.3162094763092 47.1296217954142 NA 2 normal
0 0 0.8 0.2 0 fade none 1 119.552029503584 92.5067331670823 43.6212771463693 NA 2 normal
0 0 0.7 0.3 0 fade none 8 119.545509132671 92.6743142144638 47.6965965599638 NA 2 normal
0 0 0.6 0.4 0 fade none 1 119.609209016773 94.2394014962593 45.7274411219899 NA 2 normal
0 0 0.7 0.3 0 fade none 9 119.242600319938 93.3261845386534 46.0845771941919 NA 2 normal
0 0 0.8 0.2 0 fade none 5 119.664737133472 91.7531172069826 46.3495773652597 NA 2 normal
0 0 0.999 0.001 0 fade none 3 119.871632592613 90.6184538653367 44.4218173812538 NA 2 normal
0 0 0.6 0.4 0 fade none 5 119.53835255376 94.5526184538653 45.5543364736415 NA 2 normal
0 0 0.6 0.4 0 fade none 4 119.169083325853 94.2498753117207 46.0922575421626 NA 2 normal
0 0 0.7 0.3 0 fade none 10 119.228753059704 92.8418952618454 47.9634484388766 NA 2 normal
0 0 0.7 0.3 0 fade none 5 119.759366236295 92.3451371571072 45.3270826132043 NA 2 normal
0 0 0.7 0.3 0 fade none 3 119.718500908462 92.8653366583541 44.6300921077365 NA 2 normal
0 0 0.999 0.001 0 fade none 9 119.857979166688 89.5226932668329 45.0396394288357 NA 2 normal
0 0 0.9 0.1 0 fade none 5 119.63501908841 91.014463840399 44.7765283531707 NA 2 normal
0 0 0.8 0.2 0 fade none 8 119.708365555023 90.896259351621 45.5091167481495 NA 2 normal
0 0 0.8 0.2 0 fade none 6 120.044227837046 90.7925187032419 46.5658457802998 NA 2 normal
0 0 0.7 0.3 0 fade none 2 120.162491416086 93.2962593516209 44.849485991051 NA 2 normal
0 0 0.999 0.001 0 fade none 6 119.715299965439 88.7825436408978 46.0785690611149 NA 2 normal
0 0 0.7 0.3 0 fade none 1 120.014510293157 92.6862842892768 46.6626487871026 NA 2 normal
0 0 0.999 0.001 0 fade none 2 119.615977179372 90.2389027431421 43.9376772103974 NA 2 normal
0 0 0.6 0.4 0 fade none 7 119.935215993676 94.4369077306733 46.8042630950746 NA 2 normal
0 0 0.9 0.1 0 fade none 2 119.939212751735 90.9990024937656 45.4111469803182 NA 2 normal
0 0 0.8 0.2 0 fade none 9 119.510331049237 91.4274314214464 46.4912280701754 NA 2 normal
0 0 0.6 0.4 0 fade none 6 120.176842103491 93.301246882793 46.3748670276743 NA 2 normal
0 0 0.9 0.1 0 fade none 4 119.956268518376 91.2897755610973 42.8855525688936 NA 2 normal
0 0 0.8 0.2 0 fade none 10 119.687695921082 91.8284289276808 46.3180820786895 NA 2 normal
0 0 0.7 0.3 0 fade none 7 119.315551346158 92.7316708229426 47.4627138608163 NA 2 normal
0 0 0.6 0.4 0 fade none 10 119.777882049478 93.5137157107232 46.6087095655884 NA 2 normal
0 0 0.6 0.4 0 fade none 3 119.620760426044 93.3087281795511 47.0221932394005 NA 2 normal
0 0 0.8 0.2 0 fade none 7 119.304220016972 91.8339152119701 45.7113839903979 NA 2 normal
0 0 0.7 0.3 0 fade none 4 119.705884400274 92.3436408977556 46.0380558361104 NA 2 normal
0 0 0.8 0.2 0 fade none 3 119.176721547989 92.6399002493766 45.0794915555364 NA 2 normal
0 0 0.4 0.6 0 fade none 1 119.581265947445 95.6812967581047 50.0383129779349 NA 2 normal
0 0 0.4 0.6 0 fade none 5 119.874814557444 95.3680798004987 48.3868774612605 NA 2 normal
0 0 0.5 0.5 0 fade none 5 119.253912090846 94.6558603491272 48.5422978633717 NA 2 normal
0 0 0.5 0.5 0 fade none 6 119.982926290593 94.4149625935162 48.1859673960127 NA 2 normal
0 0 0.1 0.9 0 fade none 2 119.341756499247 98.7516209476309 49.1174108698617 NA 2 normal
0 0 0.2 0.8 0 fade none 1 118.98316944198 98.3790523690773 46.7629911280101 NA 2 normal
0 0 0.1 0.9 0 fade none 1 119.304077335568 98.5211970074813 49.7663705166173 NA 2 normal
0 0 0.2 0.8 0 fade none 2 119.414377174186 97.901246882793 45.5153546756872 NA 2 normal
0 0 0.5 0.5 0 fade none 7 119.381592751646 95.3970074812968 45.1113864621401 NA 2 normal
0 0 0.1 0.9 0 fade none 6 118.997460800549 98.6239401496259 49.641197323772 NA 2 normal
0 0 0.2 0.8 0 fade none 4 119.152807250976 97.7142144638404 48.0499395152029 NA 2 normal
0 0 0.2 0.8 0 fade none 5 119.087471907401 97.6653366583541 48.9870747986661 NA 2 normal
0 0 0.5 0.5 0 fade none 4 119.381179046614 94.9491271820449 45.5568804399784 NA 2 normal
0 0 0.3 0.7 0 fade none 4 119.535256311908 97.0099750623441 50.1164494486003 NA 2 normal
0 0 0.2 0.8 0 fade none 9 119.267059802733 97.8224438902743 46.6099707342939 NA 2 normal
0 0 0.1 0.9 0 fade none 4 118.759240965763 98.65536159601 49.9823057167701 NA 2 normal
0 0 0.5 0.5 0 fade none 8 119.528623686693 95.4234413965087 46.5994856891974 NA 2 normal
0 0 0.3 0.7 0 fade none 9 119.194518651244 96.9281795511222 47.2535388826856 NA 2 normal
0 0 0.3 0.7 0 fade none 7 119.584494101327 96.5351620947631 47.3591212742763 NA 2 normal
0 0 0.1 0.9 0 fade none 10 118.812417486111 98.628927680798 50.5135245839465 NA 2 normal
0 0 0.2 0.8 0 fade none 3 118.936572116627 97.9331670822943 48.3545193424189 NA 2 normal
0 0 0.3 0.7 0 fade none 2 119.536995232631 96.7271820448878 50.7945838360713 NA 2 normal
0 0 0.2 0.8 0 fade none 8 119.288827019475 97.6837905236908 48.8185197287803 NA 2 normal
0 0 0.4 0.6 0 fade none 10 119.426653054162 95.9740648379052 47.5190720685139 NA 2 normal
0 0 0.4 0.6 0 fade none 6 118.999057671478 95.8688279301746 48.0639069385122 NA 2 normal
0 0 0.1 0.9 0 fade none 9 118.861512899102 98.5057356608479 49.1260936487362 NA 2 normal
0 0 0.5 0.5 0 fade none 1 119.504738510917 94.2917705735661 47.3227367697231 NA 2 normal
0 0 0.4 0.6 0 fade none 9 119.866184642875 95.8019950124688 47.0046802684256 NA 2 normal
0 0 0.4 0.6 0 fade none 7 119.029465855556 96.1296758104738 44.4427726470893 NA 2 normal
0 0 0.5 0.5 0 fade none 9 119.695176093179 94.6738154613466 45.3147965715068 NA 2 normal
0 0 0.2 0.8 0 fade none 7 119.438823401417 97.985536159601 48.3500542092324 NA 2 normal
0 0 0.3 0.7 0 fade none 10 119.733420081864 96.339650872818 48.6744218553435 NA 2 normal
0 0 0.4 0.6 0 fade none 3 119.59370035325 95.3630922693267 47.852805656815 NA 2 normal
0 0 0.1 0.9 0 fade none 7 118.994653706895 98.3760598503741 50.5232098314778 NA 2 normal
0 0 0.3 0.7 0 fade none 5 119.48765844775 96.4822942643391 49.498312199207 NA 2 normal
0 0 0.3 0.7 0 fade none 8 119.693252549998 96.3655860349127 47.9237939476122 NA 2 normal
0 0 0.2 0.8 0 fade none 10 119.068713899433 97.7451371571072 49.0746457528613 NA 2 normal
0 0 0.1 0.9 0 fade none 8 118.699366619074 98.6478802992519 51.117605124653 NA 2 normal
0 0 0.3 0.7 0 fade none 3 119.651388683762 96.8199501246883 48.8352805423338 NA 2 normal
0 0 0.5 0.5 0 fade none 3 119.506825334278 94.5920199501247 47.9159746278809 NA 2 normal
0 0 0.5 0.5 0 fade none 2 119.422572545532 95.3755610972568 46.6443198694752 NA 2 normal
0 0 0.4 0.6 0 fade none 4 119.398754907262 96.3441396508728 45.7053372676917 NA 2 normal
0 0 0.5 0.5 0 fade none 10 119.91511901585 94.3890274314214 47.8108322324967 NA 2 normal
0 0 0.1 0.9 0 fade none 3 119.189890952368 98.6952618453865 49.2950415394878 NA 2 normal
0 0 0.3 0.7 0 fade none 1 119.27907948559 96.4204488778055 49.1250394417633 NA 2 normal
0 0 0.4 0.6 0 fade none 2 119.037394799174 95.6837905236908 49.9541298750039 NA 2 normal
0 0 0.1 0.9 0 fade none 5 119.09397047968 98.6708229426434 47.8363282533424 NA 2 normal
0 0 0.2 0.8 0 fade none 6 119.45030714973 97.8738154613466 49.5813735432156 NA 2 normal
0 0 0.3 0.7 0 fade none 6 119.402447352857 96.8952618453865 46.1361472140008 NA 2 normal
0 0 0.4 0.6 0 fade none 8 119.324074272836 95.4817955112219 46.6697311443212 NA 2 normal
0.999 0.001 0 0 0 cora revision 3 123.494511299743 94.828927680798 48.1470767677193 NA 2 normal
0.9 0.1 0 0 0 cora revision 9 111.771488488135 74.5326683291771 34.3647532756059 NA 2 normal
0.999 0.001 0 0 0 cora revision 4 117.385623559146 86.8214463840399 43.7392648081022 NA 2 normal
0.999 0.001 0 0 0 cora revision 2 118.488264517743 89.4982543640898 43.9373843650387 NA 2 normal
0.999 0.001 0 0 0 cora revision 7 118.416667257102 88.6149625935162 44.0595926224018 NA 2 normal
0.7 0.3 0 0 0 cora revision 1 107.23527066069 63.954114713217 33.227532208254 NA 2 normal
0.999 0.001 0 0 0 cora revision 1 116.55925547396 87.0932668329177 42.0359404885982 NA 2 normal
0.9 0.1 0 0 0 cora revision 8 111.420551120709 73.4394014962594 36.3317169906143 NA 2 normal
0.8 0.2 0 0 0 cora revision 2 109.139335025882 67.5990024937656 33.1247786565931 NA 2 normal
0.999 0.001 0 0 0 cora revision 8 118.143813568143 88.3281795511222 43.468023354301 NA 2 normal
0.999 0.001 0 0 0 cora revision 6 121.24853401413 93.0733167082294 46.0425910445202 NA 2 normal
0.999 0.001 0 0 0 cora revision 10 118.742012826611 89.9780548628429 42.2319656774165 NA 2 normal
0.9 0.1 0 0 0 cora revision 2 111.012015561801 72.342144638404 35.2295133957503 NA 2 normal
0.9 0.1 0 0 0 cora revision 3 111.380510790911 73.7730673316708 34.250076057195 NA 2 normal
0.6 0.4 0 0 0 cora revision 1 104.951417394688 61.2807980049875 33.1567210339551 NA 2 normal
0.9 0.1 0 0 0 cora revision 6 111.292578988521 73.0817955112219 35.609333306035 NA 2 normal
0.8 0.2 0 0 0 cora revision 7 108.607759198368 66.8249376558604 31.9709816097444 NA 2 normal
0.8 0.2 0 0 0 cora revision 9 109.091049881766 68.0154613466334 32.5934399542425 NA 2 normal
0.999 0.001 0 0 0 cora revision 9 118.237789955642 88.3700748129676 45.2895892359269 NA 2 normal
0.999 0.001 0 0 0 cora revision 5 118.904068033283 89.85536159601 45.3746669626998 NA 2 normal
0.9 0.1 0 0 0 cora revision 1 111.504690672441 72.915710723192 36.5693999835837 NA 2 normal
0.9 0.1 0 0 0 cora revision 4 111.301802136194 71.9670822942643 36.5600787281522 NA 2 normal
0.8 0.2 0 0 0 cora revision 6 109.069818099275 68.0997506234414 31.8492749377472 NA 2 normal
0.9 0.1 0 0 0 cora revision 5 111.83696026847 74.313216957606 36.6984791742171 NA 2 normal
0.6 0.4 0 0 0 cora revision 6 105.146582325587 59.1216957605985 35.272779422806 NA 2 normal
0.9 0.1 0 0 0 cora revision 10 111.107339610435 73.4309226932668 34.8396036107017 NA 2 normal
0.6 0.4 0 0 0 cora revision 4 105.472820768126 59.3965087281796 36.2079099840457 NA 2 normal
0.7 0.3 0 0 0 cora revision 4 107.807822725575 63.6748129675811 34.9327944355673 NA 2 normal
0.7 0.3 0 0 0 cora revision 6 106.73716249864 62.5496259351621 31.5097438841578 NA 2 normal
0.7 0.3 0 0 0 cora revision 2 106.932353160364 61.3770573566085 33.9287020258246 NA 2 normal
0.8 0.2 0 0 0 cora revision 10 109.111246863928 67.7022443890274 33.3954605394017 NA 2 normal
0.7 0.3 0 0 0 cora revision 3 107.154181912131 61.5675810473815 34.2311836232107 NA 2 normal
0.7 0.3 0 0 0 cora revision 9 107.259374619878 62.8164588528678 33.9150595091586 NA 2 normal
0.8 0.2 0 0 0 cora revision 5 108.928631129593 65.9870324189526 33.4645966864192 NA 2 normal
0.8 0.2 0 0 0 cora revision 8 109.075849683 67.0014962593516 32.7643704685197 NA 2 normal
0.6 0.4 0 0 0 cora revision 10 105.622035000613 58.9835411471322 36.6440614905887 NA 2 normal
0.7 0.3 0 0 0 cora revision 7 106.66082990698 63.0907730673317 31.6877080088856 NA 2 normal
0.8 0.2 0 0 0 cora revision 4 108.908667357087 67.5341645885287 33.5199326470023 NA 2 normal
0.7 0.3 0 0 0 cora revision 8 106.999320969808 62.3311720698254 33.1292908925056 NA 2 normal
0.6 0.4 0 0 0 cora revision 3 104.567583035717 60.4159600997506 31.2777585153631 NA 2 normal
0.8 0.2 0 0 0 cora revision 3 108.887897983364 67.8922693266833 32.9787546648644 NA 2 normal
0.7 0.3 0 0 0 cora revision 5 107.111740933941 62.028927680798 33.6702367168403 NA 2 normal
0.8 0.2 0 0 0 cora revision 1 108.706981598015 66.9825436408977 32.1332836932241 NA 2 normal
0.6 0.4 0 0 0 cora revision 2 104.872388517618 59.9466334164589 32.605892190061 NA 2 normal
0.9 0.1 0 0 0 cora revision 7 111.502244002739 73.703740648379 36.8320972282373 NA 2 normal
0.6 0.4 0 0 0 cora revision 8 104.897797036513 60.3361596009975 32.681402615438 NA 2 normal
0.6 0.4 0 0 0 cora revision 7 105.55807473492 58.8693266832918 37.4945989680852 NA 2 normal
0.7 0.3 0 0 0 cora revision 10 106.734560825923 62.6733167082294 30.75441667993 NA 2 normal
0.6 0.4 0 0 0 cora revision 5 104.752369346856 59.9197007481297 33.6568474849965 NA 2 normal
0.6 0.4 0 0 0 cora revision 9 105.409451978609 58.6917705735661 35.4138871657163 NA 2 normal
0.4 0.6 0 0 0 cora revision 7 102.244004896289 57.9526184538653 42.5577692671802 NA 2 normal
0.5 0.5 0 0 0 cora revision 3 103.668356560228 59.1845386533666 37.5165381536258 NA 2 normal
0.1 0.9 0 0 0 cora revision 9 97.9542342006333 62.9436408977556 58.5426538406681 NA 2 normal
0.1 0.9 0 0 0 cora revision 7 98.1283797719382 62.1236907730673 60.2578718348079 NA 2 normal
0.4 0.6 0 0 0 cora revision 2 102.560747538581 58.6877805486284 41.5759460860549 NA 2 normal
0.5 0.5 0 0 0 cora revision 5 103.843325531999 59.7426433915212 38.2538569424965 NA 2 normal
0.1 0.9 0 0 0 cora revision 1 98.3540102338739 61.9147132169576 60.5853116264832 NA 2 normal
0.2 0.8 0 0 0 cora revision 4 99.3659024663846 59.9002493765586 54.9941715237302 NA 2 normal
0.2 0.8 0 0 0 cora revision 6 99.7300819596454 58.7655860349127 56.7052832590707 NA 2 normal
0.4 0.6 0 0 0 cora revision 9 102.404721991996 57.1501246882793 43.3787722758452 NA 2 normal
0.4 0.6 0 0 0 cora revision 8 102.588472778154 57.4733167082294 43.9071801725185 NA 2 normal
0.5 0.5 0 0 0 cora revision 2 103.788148021874 57.4583541147132 39.3024547758758 NA 2 normal
0.4 0.6 0 0 0 cora revision 1 102.449164176609 58.2942643391521 43.3838124572211 NA 2 normal
0.1 0.9 0 0 0 cora revision 6 97.9640076860754 62.8109725685785 58.4344428916275 NA 2 normal
0.1 0.9 0 0 0 cora revision 2 97.677785206374 64.0039900249377 56.5963780312948 NA 2 normal
0.2 0.8 0 0 0 cora revision 1 99.8255237055662 59.2399002493766 56.4474304573314 NA 2 normal
0.3 0.7 0 0 0 cora revision 4 100.662123555198 58.2374064837905 48.2083825771201 NA 2 normal
0.5 0.5 0 0 0 cora revision 8 103.821282859056 57.1765586034913 39.5790263348424 NA 2 normal
0.3 0.7 0 0 0 cora revision 10 101.347939390814 57.4259351620948 49.7607239944762 NA 2 normal
0.2 0.8 0 0 0 cora revision 2 99.556708563467 59.7471321695761 52.9864015426611 NA 2 normal
0.2 0.8 0 0 0 cora revision 10 99.6561681305141 61.0967581047382 52.8134923550396 NA 2 normal
0.1 0.9 0 0 0 cora revision 4 97.5469524628981 63.5910224438903 57.2721568627451 NA 2 normal
0.1 0.9 0 0 0 cora revision 5 98.410535542794 61.8897755610973 60.8684089645335 NA 2 normal
0.3 0.7 0 0 0 cora revision 9 100.629154125519 58.54463840399 47.1443662571774 NA 2 normal
0.5 0.5 0 0 0 cora revision 6 103.837819324501 58.9231920199501 38.2669860590312 NA 2 normal
0.3 0.7 0 0 0 cora revision 5 100.845266590081 57.7456359102244 50.1632406287787 NA 2 normal
0.5 0.5 0 0 0 cora revision 4 103.864595700121 57.9655860349127 37.8537441598334 NA 2 normal
0.5 0.5 0 0 0 cora revision 9 103.937511551852 59.0239401496259 38.2718031484752 NA 2 normal
0.4 0.6 0 0 0 cora revision 5 102.556810110717 56.8379052369077 44.525272025272 NA 2 normal
0.3 0.7 0 0 0 cora revision 3 100.784801831764 57.7730673316708 49.1233219665904 NA 2 normal
0.4 0.6 0 0 0 cora revision 6 102.779746695387 57.826433915212 43.5528108882027 NA 2 normal
0.3 0.7 0 0 0 cora revision 7 100.7430001073 58.0094763092269 48.4966769553517 NA 2 normal
0.3 0.7 0 0 0 cora revision 8 100.535880754404 58.588029925187 48.7711651584673 NA 2 normal
0.3 0.7 0 0 0 cora revision 1 101.381925086196 58.7331670822943 49.2374320652174 NA 2 normal
0.5 0.5 0 0 0 cora revision 10 103.795905004996 57.8728179551122 38.8770629551428 NA 2 normal
0.4 0.6 0 0 0 cora revision 3 101.822777727763 57.2154613466334 42.3407167202769 NA 2 normal
0.2 0.8 0 0 0 cora revision 8 99.4424922520829 60.2847880299252 54.4406846969083 NA 2 normal
0.1 0.9 0 0 0 cora revision 10 98.1632948510215 62.3197007481297 59.9651063216781 NA 2 normal
0.5 0.5 0 0 0 cora revision 1 104.003698352803 58.327680798005 38.8842809135762 NA 2 normal
0.2 0.8 0 0 0 cora revision 5 99.7658119609546 58.0134663341646 56.7698616711229 NA 2 normal
0.3 0.7 0 0 0 cora revision 2 101.075943505333 59.1291770573566 47.3758793461208 NA 2 normal
0.5 0.5 0 0 0 cora revision 7 103.344217199674 59.113216957606 36.3088709269165 NA 2 normal
0.2 0.8 0 0 0 cora revision 9 99.2386884481779 59.8443890274314 53.2428242824282 NA 2 normal
0.1 0.9 0 0 0 cora revision 8 98.0457307257705 61.7875311720698 61.1911142681864 NA 2 normal
0.2 0.8 0 0 0 cora revision 3 99.5976089338903 59.3241895261845 55.6349573332212 NA 2 normal
